scenario_id,actor,modality,emotion,video_path
0601602,A,T,terrified,06/0601602/0601602A6Tterrified.mov
0601602,A,T,terrified,06/0601602/0601602A5Tterrified.mov
0601701,P,T,shaken,06/0601701/0601701P4Tshaken.mov
0601701,S,V,shaken,06/0601701/0601701S2Vshaken.mov
0601701,P,T,shaken,06/0601701/0601701P6Tshaken.mov
0601701,U,T,shaken,06/0601701/0601701U5Tshaken.mov
0601701,R,T,shaken,06/0601701/0601701R6Tshaken.mov
0601701,S,V,shaken,06/0601701/0601701S3Vshaken.mov
0601701,P,T,shaken,06/0601701/0601701P5Tshaken.mov
0601701,Z,T,shaken,06/0601701/0601701Z5Tshaken.mov
0601801,S,V,threatened,06/0601801/0601801S2Vthreatened.mov
0601801,P,T,threatened,06/0601801/0601801P5Tthreatened.mov
0601801,P,T,threatened,06/0601801/0601801P4Tthreatened.mov
0601801,Z,T,threatened,06/0601801/0601801Z5Tthreatened.mov
0601801,U,T,threatened,06/0601801/0601801U2Tthreatened.mov
0601801,R,T,threatened,06/0601801/0601801R6Tthreatened.mov
0601801,U,T,threatened,06/0601801/0601801U1Tthreatened.mov
0601901,P,T,uneasy,06/0601901/0601901P5Tuneasy.mov
0601901,U,T,uneasy,06/0601901/0601901U5Tuneasy.mov
0601901,R,T,uneasy,06/0601901/0601901R6Tuneasy.mov
0601901,Z,T,uneasy,06/0601901/0601901Z6Tuneasy.mov
0601901,S,V,uneasy,06/0601901/0601901S2Vuneasy.mov
0601901,P,T,uneasy,06/0601901/0601901P3Tuneasy.mov
0601901,S,V,uneasy,06/0601901/0601901S5Vuneasy.mov
0601901,P,T,uneasy,06/0601901/0601901P6Tuneasy.mov
0602001,P,T,vulnerable,06/0602001/0602001P6Tvulnerable.mov
0602001,S,V,vulnerable,06/0602001/0602001S1Vvulnerable.mov
0602001,P,T,vulnerable,06/0602001/0602001P4Tvulnerable.mov
0602001,U,T,vulnerable,06/0602001/0602001U5Tvulnerable.mov
0602001,R,T,vulnerable,06/0602001/0602001R6Tvulnerable.mov
0602001,A,T,vulnerable,06/0602001/0602001A5Tvulnerable.mov
0602001,U,T,vulnerable,06/0602001/0602001U6Tvulnerable.mov
0602102,P,T,watchful,06/0602102/0602102P5Twatchful.mov
0602102,S,V,watchful,06/0602102/0602102S6Vwatchful.mov
0602102,P,T,watchful,06/0602102/0602102P3Twatchful.mov
0602102,U,T,watchful,06/0602102/0602102U6Twatchful.mov
0602102,Z,T,watchful,06/0602102/0602102Z6Twatchful.mov
0602102,S,V,watchful,06/0602102/0602102S3Vwatchful.mov
0602102,P,T,watchful,06/0602102/0602102P6Twatchful.mov
0602102,U,T,watchful,06/0602102/0602102U5Twatchful.mov
0602201,S,V,intimidated,06/0602201/0602201S2Vintimidated.mov
0602201,S,V,intimidated,06/0602201/0602201S5Vintimidated.mov
0602201,P,T,intimidated,06/0602201/0602201P6Tintimidated.mov
0602201,U,T,intimidated,06/0602201/0602201U6Tintimidated.mov
0602201,P,T,intimidated,06/0602201/0602201P5Tintimidated.mov
0602201,R,T,intimidated,06/0602201/0602201R6Tintimidated.mov
0602201,Z,T,intimidated,06/0602201/0602201Z5Tintimidated.mov
0602201,U,T,intimidated,06/0602201/0602201U5Tintimidated.mov
0700608,P,T,friendly,07/0700608/0700608P6Tfriendly.mov
0700608,S,V,friendly,07/0700608/0700608S2Vfriendly.mov
0700608,U,T,friendly,07/0700608/0700608U2Tfriendly.mov
0700608,U,T,friendly,07/0700608/0700608U5Tfriendly.mov
0700608,Z,T,friendly,07/0700608/0700608Z5Tfriendly.mov
0700608,S,V,friendly,07/0700608/0700608S1Vfriendly.mov
0700608,U,T,friendly,07/0700608/0700608U1Tfriendly.mov
0700608,P,T,friendly,07/0700608/0700608P4Tfriendly.mov
0700803,U,T,calming,07/0700803/0700803U2Tcalming.mov
0700803,S,V,calming,07/0700803/0700803S1Vcalming.mov
0700803,Z,T,calming,07/0700803/0700803Z6Tcalming.mov
0700803,P,T,calming,07/0700803/0700803P3Tcalming.mov
0700803,P,T,calming,07/0700803/0700803P6Tcalming.mov
0700803,U,T,calming,07/0700803/0700803U1Tcalming.mov
0700803,U,T,calming,07/0700803/0700803U5Tcalming.mov
0701303,P,T,kind,07/0701303/0701303P6Tkind.mov
0701303,A,T,kind,07/0701303/0701303A5Tkind.mov
0701303,U,T,kind,07/0701303/0701303U2Tkind.mov
0701303,S,V,kind,07/0701303/0701303S2Vkind.mov
0701303,R,T,kind,07/0701303/0701303R6Tkind.mov
0701303,Z,T,kind,07/0701303/0701303Z5Tkind.mov
0701303,P,T,kind,07/0701303/0701303P3Tkind.mov
0701701,S,V,caring,07/0701701/0701701S6Vcaring.mov
0701701,U,T,caring,07/0701701/0701701U5Tcaring.mov
0701701,U,T,caring,07/0701701/0701701U2Tcaring.mov
0701701,P,T,caring,07/0701701/0701701P4Tcaring.mov
0701701,U,T,caring,07/0701701/0701701U6Tcaring.mov
0701701,S,V,caring,07/0701701/0701701S5Vcaring.mov
0701701,A,T,caring,07/0701701/0701701A5Tcaring.mov
0701701,P,T,caring,07/0701701/0701701P6Tcaring.mov
0702001,A,T,cheering,07/0702001/0702001A5Tcheering.mov
0702001,R,T,cheering,07/0702001/0702001R6Tcheering.mov
0702001,P,T,cheering,07/0702001/0702001P5Tcheering.mov
0702001,S,V,cheering,07/0702001/0702001S6Vcheering.mov
0702001,P,T,cheering,07/0702001/0702001P4Tcheering.mov
0702001,P,T,cheering,07/0702001/0702001P6Tcheering.mov
0702001,S,V,cheering,07/0702001/0702001S5Vcheering.mov
0702001,U,T,cheering,07/0702001/0702001U5Tcheering.mov
0702101,U,T,comforting,07/0702101/0702101U5Tcomforting.mov
0702101,Z,T,comforting,07/0702101/0702101Z6Tcomforting.mov
0702101,R,T,comforting,07/0702101/0702101R6Tcomforting.mov
0702101,S,V,comforting,07/0702101/0702101S4Vcomforting.mov
0702101,P,T,comforting,07/0702101/0702101P6Tcomforting.mov
0702101,S,V,comforting,07/0702101/0702101S3Vcomforting.mov
0702101,P,T,comforting,07/0702101/0702101P3Tcomforting.mov
0702101,P,T,comforting,07/0702101/0702101P5Tcomforting.mov
0702301,S,V,concerned,07/0702301/0702301S1Vconcerned.mov
0702301,A,T,concerned,07/0702301/0702301A5Tconcerned.mov
0702301,S,V,concerned,07/0702301/0702301S6Vconcerned.mov
0702301,P,T,concerned,07/0702301/0702301P3Tconcerned.mov
0702301,P,T,concerned,07/0702301/0702301P6Tconcerned.mov
0702301,P,T,concerned,07/0702301/0702301P5Tconcerned.mov
0702301,R,T,concerned,07/0702301/0702301R6Tconcerned.mov
0702301,Z,T,concerned,07/0702301/0702301Z6Tconcerned.mov
0702501,P,T,congratulatory,07/0702501/0702501P3Tcongratulatory.mov
0702501,Z,T,congratulatory,07/0702501/0702501Z6Tcongratulatory.mov
0702501,S,V,congratulatory,07/0702501/0702501S6Vcongratulatory.mov
0702501,P,T,congratulatory,07/0702501/0702501P5Tcongratulatory.mov
0702501,P,T,congratulatory,07/0702501/0702501P6Tcongratulatory.mov
0702501,U,T,congratulatory,07/0702501/0702501U5Tcongratulatory.mov
0702501,S,V,congratulatory,07/0702501/0702501S3Vcongratulatory.mov
0702802,U,T,polite,07/0702802/0702802U5Tpolite.mov
0702802,U,T,polite,07/0702802/0702802U2Tpolite.mov
0702802,S,V,polite,07/0702802/0702802S1Vpolite.mov
0702802,Z,T,polite,07/0702802/0702802Z6Tpolite.mov
0702802,U,T,polite,07/0702802/0702802U1Tpolite.mov
0702802,U,T,polite,07/0702802/0702802U6Tpolite.mov
0702802,P,T,polite,07/0702802/0702802P3Tpolite.mov
0703001,S,V,empathic,07/0703001/0703001S5Vempathic.mov
0703001,U,T,empathic,07/0703001/0703001U5Tempathic.mov
0703001,A,T,empathic,07/0703001/0703001A6Tempathic.mov
0703001,P,T,empathic,07/0703001/0703001P6Tempathic.mov
0703001,S,V,empathic,07/0703001/0703001S6Vempathic.mov
0703001,R,T,empathic,07/0703001/0703001R6Tempathic.mov
0703001,P,T,empathic,07/0703001/0703001P5Tempathic.mov
0703001,Z,T,empathic,07/0703001/0703001Z5Tempathic.mov
0703101,U,T,encouraging,07/0703101/0703101U5Tencouraging.mov
0703101,P,T,encouraging,07/0703101/0703101P3Tencouraging.mov
0703101,R,T,encouraging,07/0703101/0703101R6Tencouraging.mov
0703101,S,V,encouraging,07/0703101/0703101S1Vencouraging.mov
0703101,P,T,encouraging,07/0703101/0703101P5Tencouraging.mov
0703101,Z,T,encouraging,07/0703101/0703101Z6Tencouraging.mov
0703101,S,V,encouraging,07/0703101/0703101S4Vencouraging.mov
0703101,P,T,encouraging,07/0703101/0703101P6Tencouraging.mov
0703801,P,T,forgiving,07/0703801/0703801P5Tforgiving.mov
0703801,U,T,forgiving,07/0703801/0703801U1Tforgiving.mov
0703801,U,T,forgiving,07/0703801/0703801U2Tforgiving.mov
0703801,Z,T,forgiving,07/0703801/0703801Z6Tforgiving.mov
0703801,R,T,forgiving,07/0703801/0703801R6Tforgiving.mov
0703801,S,V,forgiving,07/0703801/0703801S4Vforgiving.mov
0703801,P,T,forgiving,07/0703801/0703801P3Tforgiving.mov
0704102,S,V,giving,07/0704102/0704102S2Vgiving.mov
0704102,U,T,giving,07/0704102/0704102U1Tgiving.mov
0704102,P,T,giving,07/0704102/0704102P3Tgiving.mov
0704102,A,T,giving,07/0704102/0704102A6Tgiving.mov
0704102,S,V,giving,07/0704102/0704102S3Vgiving.mov
0704102,U,T,giving,07/0704102/0704102U2Tgiving.mov
0704102,Z,T,giving,07/0704102/0704102Z5Tgiving.mov
0704501,S,V,helpful,07/0704501/0704501S5Vhelpful.mov
0704501,A,T,helpful,07/0704501/0704501A5Thelpful.mov
0704501,A,T,helpful,07/0704501/0704501A6Thelpful.mov
0704501,S,V,helpful,07/0704501/0704501S6Vhelpful.mov
0704501,P,T,helpful,07/0704501/0704501P5Thelpful.mov
0704501,U,T,helpful,07/0704501/0704501U2Thelpful.mov
0704501,Z,T,helpful,07/0704501/0704501Z5Thelpful.mov
0704602,P,T,welcoming,07/0704602/0704602P4Twelcoming.mov
0704602,S,V,welcoming,07/0704602/0704602S5Vwelcoming.mov
0704602,U,T,welcoming,07/0704602/0704602U2Twelcoming.mov
0704602,U,T,welcoming,07/0704602/0704602U5Twelcoming.mov
0704602,U,T,welcoming,07/0704602/0704602U1Twelcoming.mov
0704602,Z,T,welcoming,07/0704602/0704602Z5Twelcoming.mov
0704602,P,T,welcoming,07/0704602/0704602P6Twelcoming.mov
0705301,P,T,patient,07/0705301/0705301P6Tpatient.mov
0705301,P,T,patient,07/0705301/0705301P3Tpatient.mov
0705301,S,V,patient,07/0705301/0705301S1Vpatient.mov
0705301,P,T,patient,07/0705301/0705301P5Tpatient.mov
0705301,Z,T,patient,07/0705301/0705301Z6Tpatient.mov
0705301,U,T,patient,07/0705301/0705301U5Tpatient.mov
0705301,R,T,patient,07/0705301/0705301R6Tpatient.mov
0705401,P,T,pitying,07/0705401/0705401P6Tpitying.mov
0705401,Z,T,pitying,07/0705401/0705401Z5Tpitying.mov
0705401,P,T,pitying,07/0705401/0705401P5Tpitying.mov
0705401,S,V,pitying,07/0705401/0705401S3Vpitying.mov
0705401,S,V,pitying,07/0705401/0705401S6Vpitying.mov
0705401,U,T,pitying,07/0705401/0705401U5Tpitying.mov
0705401,R,T,pitying,07/0705401/0705401R6Tpitying.mov
0705401,P,T,pitying,07/0705401/0705401P4Tpitying.mov
0706602,U,T,understanding,07/0706602/0706602U1Tunderstanding.mov
0706602,P,T,understanding,07/0706602/0706602P3Tunderstanding.mov
0706602,P,T,understanding,07/0706602/0706602P4Tunderstanding.mov
0706602,U,T,understanding,07/0706602/0706602U2Tunderstanding.mov
0706602,P,T,understanding,07/0706602/0706602P5Tunderstanding.mov
0706602,Z,T,understanding,07/0706602/0706602Z6Tunderstanding.mov
0706602,S,V,understanding,07/0706602/0706602S2Vunderstanding.mov
0706602,S,V,understanding,07/0706602/0706602S5Vunderstanding.mov
0707101,S,V,warm,07/0707101/0707101S6Vwarm.mov
0707101,R,T,warm,07/0707101/0707101R6Twarm.mov
0707101,Z,T,warm,07/0707101/0707101Z5Twarm.mov
0707101,P,T,warm,07/0707101/0707101P3Twarm.mov
0707101,U,T,warm,07/0707101/0707101U2Twarm.mov
0707101,P,T,warm,07/0707101/0707101P6Twarm.mov
0707101,A,T,warm,07/0707101/0707101A5Twarm.mov
0707101,S,V,warm,07/0707101/0707101S3Vwarm.mov
0707201,P,T,willing,07/0707201/0707201P4Twilling.mov
0707201,R,T,willing,07/0707201/0707201R6Twilling.mov
0707201,S,V,willing,07/0707201/0707201S5Vwilling.mov
0707201,U,T,willing,07/0707201/0707201U5Twilling.mov
0707201,P,T,willing,07/0707201/0707201P5Twilling.mov
0707201,P,T,willing,07/0707201/0707201P6Twilling.mov
0707201,Z,T,willing,07/0707201/0707201Z5Twilling.mov
0800101,P,T,adventurous,08/0800101/0800101P3Tadventurous.mov
0800101,U,T,adventurous,08/0800101/0800101U5Tadventurous.mov
0800101,P,T,adventurous,08/0800101/0800101P5Tadventurous.mov
0800101,R,T,adventurous,08/0800101/0800101R6Tadventurous.mov
0800101,Z,T,adventurous,08/0800101/0800101Z6Tadventurous.mov
0800101,S,V,adventurous,08/0800101/0800101S5Vadventurous.mov
0800101,P,T,adventurous,08/0800101/0800101P6Tadventurous.mov
0800201,U,T,alert,08/0800201/0800201U5Talert.mov
0800201,P,T,alert,08/0800201/0800201P5Talert.mov
0800201,Z,T,alert,08/0800201/0800201Z5Talert.mov
0800201,S,V,alert,08/0800201/0800201S3Valert.mov
0800201,P,T,alert,08/0800201/0800201P4Talert.mov
0800201,R,T,alert,08/0800201/0800201R6Talert.mov
0800201,P,T,alert,08/0800201/0800201P6Talert.mov
0800306,S,V,lively,08/0800306/0800306S5Vlively.mov
0800306,P,T,lively,08/0800306/0800306P4Tlively.mov
0800306,U,T,lively,08/0800306/0800306U1Tlively.mov
0800306,U,T,lively,08/0800306/0800306U2Tlively.mov
0800306,Z,T,lively,08/0800306/0800306Z5Tlively.mov
0800306,P,T,lively,08/0800306/0800306P5Tlively.mov
0800306,R,T,lively,08/0800306/0800306R6Tlively.mov
0800501,R,T,ardor,08/0800501/0800501R6Tardor.mov
0800501,P,T,ardor,08/0800501/0800501P6Tardor.mov
0800501,S,V,ardor,08/0800501/0800501S4Vardor.mov
0800501,P,T,ardor,08/0800501/0800501P5Tardor.mov
0800501,Z,T,ardor,08/0800501/0800501Z5Tardor.mov
0800501,S,V,ardor,08/0800501/0800501S5Vardor.mov
0800501,A,T,ardor,08/0800501/0800501A5Tardor.mov
0800501,P,T,ardor,08/0800501/0800501P4Tardor.mov
0800802,U,T,keen,08/0800802/0800802U5Tkeen.mov
0800802,S,V,keen,08/0800802/0800802S5Vkeen.mov
0800802,P,T,keen,08/0800802/0800802P6Tkeen.mov
0800802,U,T,keen,08/0800802/0800802U2Tkeen.mov
0800802,Z,T,keen,08/0800802/0800802Z5Tkeen.mov
0800802,R,T,keen,08/0800802/0800802R6Tkeen.mov
0800802,U,T,keen,08/0800802/0800802U1Tkeen.mov
0801001,Z,T,enthusiastic,08/0801001/0801001Z5Tenthusiastic.mov
0801001,R,T,enthusiastic,08/0801001/0801001R6Tenthusiastic.mov
0801001,P,T,enthusiastic,08/0801001/0801001P6Tenthusiastic.mov
0801001,P,T,enthusiastic,08/0801001/0801001P5Tenthusiastic.mov
0801001,S,V,enthusiastic,08/0801001/0801001S3Venthusiastic.mov
0801001,U,T,enthusiastic,08/0801001/0801001U5Tenthusiastic.mov
0801001,P,T,enthusiastic,08/0801001/0801001P4Tenthusiastic.mov
0801101,U,T,excited,08/0801101/0801101U5Texcited.mov
0801101,P,T,excited,08/0801101/0801101P4Texcited.mov
0801101,S,V,excited,08/0801101/0801101S2Vexcited.mov
0801101,U,T,excited,08/0801101/0801101U1Texcited.mov
0801101,U,T,excited,08/0801101/0801101U2Texcited.mov
0801101,P,T,excited,08/0801101/0801101P5Texcited.mov
0801101,Z,T,excited,08/0801101/0801101Z6Texcited.mov
0801201,S,V,exhilarated,08/0801201/0801201S5Vexhilarated.mov
0801201,P,T,exhilarated,08/0801201/0801201P6Texhilarated.mov
0801201,Z,T,exhilarated,08/0801201/0801201Z6Texhilarated.mov
0801201,P,T,exhilarated,08/0801201/0801201P5Texhilarated.mov
0801201,S,V,exhilarated,08/0801201/0801201S6Vexhilarated.mov
0801201,R,T,exhilarated,08/0801201/0801201R6Texhilarated.mov
0801201,P,T,exhilarated,08/0801201/0801201P3Texhilarated.mov
0801201,U,T,exhilarated,08/0801201/0801201U5Texhilarated.mov
0801303,S,V,hysterical,08/0801303/0801303S5Vhysterical.mov
0801303,P,T,hysterical,08/0801303/0801303P6Thysterical.mov
0801303,P,T,hysterical,08/0801303/0801303P4Thysterical.mov
0801303,S,V,hysterical,08/0801303/0801303S6Vhysterical.mov
0801303,P,T,hysterical,08/0801303/0801303P5Thysterical.mov
0801303,Z,T,hysterical,08/0801303/0801303Z5Thysterical.mov
0801303,U,T,hysterical,08/0801303/0801303U5Thysterical.mov
0801303,R,T,hysterical,08/0801303/0801303R6Thysterical.mov
0801501,Z,T,inspired,08/0801501/0801501Z5Tinspired.mov
0801501,S,V,inspired,08/0801501/0801501S1Vinspired.mov
0801501,P,T,inspired,08/0801501/0801501P4Tinspired.mov
0801501,R,T,inspired,08/0801501/0801501R6Tinspired.mov
0801501,P,T,inspired,08/0801501/0801501P5Tinspired.mov
0801501,S,V,inspired,08/0801501/0801501S2Vinspired.mov
0801501,U,T,inspired,08/0801501/0801501U5Tinspired.mov
0801501,P,T,inspired,08/0801501/0801501P6Tinspired.mov
0801701,U,T,invigorated,08/0801701/0801701U6Tinvigorated.mov
0801701,S,V,invigorated,08/0801701/0801701S4Vinvigorated.mov
0801701,U,T,invigorated,08/0801701/0801701U5Tinvigorated.mov
0801701,P,T,invigorated,08/0801701/0801701P4Tinvigorated.mov
0801701,Z,T,invigorated,08/0801701/0801701Z5Tinvigorated.mov
0801701,S,V,invigorated,08/0801701/0801701S1Vinvigorated.mov
0801701,R,T,invigorated,08/0801701/0801701R6Tinvigorated.mov
0801701,P,T,invigorated,08/0801701/0801701P5Tinvigorated.mov
0802202,P,T,vibrant,08/0802202/0802202P3Tvibrant.mov
0802202,P,T,vibrant,08/0802202/0802202P6Tvibrant.mov
0802202,P,T,vibrant,08/0802202/0802202P5Tvibrant.mov
0802202,Z,T,vibrant,08/0802202/0802202Z6Tvibrant.mov
0802202,S,V,vibrant,08/0802202/0802202S3Vvibrant.mov
0802202,U,T,vibrant,08/0802202/0802202U5Tvibrant.mov
0802202,R,T,vibrant,08/0802202/0802202R6Tvibrant.mov
0802401,R,T,aroused,08/0802401/0802401R6Taroused.mov
0802401,A,T,aroused,08/0802401/0802401A6Taroused.mov
0802401,S,V,aroused,08/0802401/0802401S6Varoused.mov
0802401,U,T,aroused,08/0802401/0802401U5Taroused.mov
0802401,Z,T,aroused,08/0802401/0802401Z6Taroused.mov
0802401,P,T,aroused,08/0802401/0802401P5Taroused.mov
0802401,P,T,aroused,08/0802401/0802401P3Taroused.mov
0802601,Z,T,titillated,08/0802601/0802601Z6Ttitillated.mov
0802601,R,T,titillated,08/0802601/0802601R6Ttitillated.mov
0802601,U,T,titillated,08/0802601/0802601U5Ttitillated.mov
0802601,P,T,titillated,08/0802601/0802601P3Ttitillated.mov
0802601,P,T,titillated,08/0802601/0802601P5Ttitillated.mov
0802601,S,V,titillated,08/0802601/0802601S3Vtitillated.mov
0802601,P,T,titillated,08/0802601/0802601P6Ttitillated.mov
0802701,S,V,refreshed,08/0802701/0802701S1Vrefreshed.mov
0802701,A,T,refreshed,08/0802701/0802701A5Trefreshed.mov
0802701,P,T,refreshed,08/0802701/0802701P4Trefreshed.mov
0802701,P,T,refreshed,08/0802701/0802701P6Trefreshed.mov
0802701,P,T,refreshed,08/0802701/0802701P5Trefreshed.mov
0802701,Z,T,refreshed,08/0802701/0802701Z5Trefreshed.mov
0802701,R,T,refreshed,08/0802701/0802701R6Trefreshed.mov
0802803,A,T,spirited,08/0802803/0802803A6Tspirited.mov
0802803,S,V,spirited,08/0802803/0802803S2Vspirited.mov
0802803,U,T,spirited,08/0802803/0802803U5Tspirited.mov
0802803,Z,T,spirited,08/0802803/0802803Z6Tspirited.mov
0802803,R,T,spirited,08/0802803/0802803R6Tspirited.mov
0802803,U,T,spirited,08/0802803/0802803U6Tspirited.mov
0802803,P,T,spirited,08/0802803/0802803P3Tspirited.mov
0900101,S,V,absorbed,09/0900101/0900101S1Vabsorbed.mov
0900101,R,T,absorbed,09/0900101/0900101R6Tabsorbed.mov
0900101,P,T,absorbed,09/0900101/0900101P5Tabsorbed.mov
0900101,S,V,absorbed,09/0900101/0900101S2Vabsorbed.mov
0900101,U,T,absorbed,09/0900101/0900101U5Tabsorbed.mov
0900101,A,T,absorbed,09/0900101/0900101A6Tabsorbed.mov
0900101,P,T,absorbed,09/0900101/0900101P6Tabsorbed.mov
0900101,Z,T,absorbed,09/0900101/0900101Z6Tabsorbed.mov
0900201,S,V,asking,09/0900201/0900201S6Vasking.mov
0900201,R,T,asking,09/0900201/0900201R6Tasking.mov
0900201,U,T,asking,09/0900201/0900201U2Tasking.mov
0900201,Z,T,asking,09/0900201/0900201Z5Tasking.mov
0900201,U,T,asking,09/0900201/0900201U1Tasking.mov
0900201,P,T,asking,09/0900201/0900201P3Tasking.mov
0900201,P,T,asking,09/0900201/0900201P6Tasking.mov
0900504,P,T,fascinated,09/0900504/0900504P5Tfascinated.mov
0900504,P,T,fascinated,09/0900504/0900504P4Tfascinated.mov
0900504,P,T,fascinated,09/0900504/0900504P6Tfascinated.mov
0900504,S,V,fascinated,09/0900504/0900504S5Vfascinated.mov
0900504,R,T,fascinated,09/0900504/0900504R6Tfascinated.mov
0900504,U,T,fascinated,09/0900504/0900504U6Tfascinated.mov
0900504,U,T,fascinated,09/0900504/0900504U5Tfascinated.mov
0900701,U,T,concentrating,09/0900701/0900701U1Tconcentrating.mov
0900701,P,T,concentrating,09/0900701/0900701P5Tconcentrating.mov
0900701,U,T,concentrating,09/0900701/0900701U2Tconcentrating.mov
0900701,U,T,concentrating,09/0900701/0900701U6Tconcentrating.mov
0900701,Z,T,concentrating,09/0900701/0900701Z5Tconcentrating.mov
0900901,P,T,curious,09/0900901/0900901P3Tcurious.mov
0900901,P,T,curious,09/0900901/0900901P6Tcurious.mov
0900901,S,V,curious,09/0900901/0900901S2Vcurious.mov
0900901,S,V,curious,09/0900901/0900901S1Vcurious.mov
0900901,Z,T,curious,09/0900901/0900901Z6Tcurious.mov
0900901,P,T,curious,09/0900901/0900901P5Tcurious.mov
0900901,U,T,curious,09/0900901/0900901U5Tcurious.mov
0900901,R,T,curious,09/0900901/0900901R6Tcurious.mov
0901401,U,T,interested,09/0901401/0901401U2Tinterested.mov
0901401,Z,T,interested,09/0901401/0901401Z5Tinterested.mov
0901401,R,T,interested,09/0901401/0901401R6Tinterested.mov
0901401,A,T,interested,09/0901401/0901401A5Tinterested.mov
0901401,U,T,interested,09/0901401/0901401U1Tinterested.mov
0901401,P,T,interested,09/0901401/0901401P6Tinterested.mov
0901401,S,V,interested,09/0901401/0901401S5Vinterested.mov
0901701,U,T,listening,09/0901701/0901701U1Tlistening.mov
0901701,U,T,listening,09/0901701/0901701U5Tlistening.mov
0901701,U,T,listening,09/0901701/0901701U2Tlistening.mov
0901701,Z,T,listening,09/0901701/0901701Z6Tlistening.mov
0901701,P,T,listening,09/0901701/0901701P6Tlistening.mov
0901701,P,T,listening,09/0901701/0901701P3Tlistening.mov
0901701,S,V,listening,09/0901701/0901701S5Vlistening.mov
0902601,P,T,spellbound,09/0902601/0902601P6Tspellbound.mov
0902601,P,T,spellbound,09/0902601/0902601P5Tspellbound.mov
0902601,P,T,spellbound,09/0902601/0902601P4Tspellbound.mov
0902601,S,V,spellbound,09/0902601/0902601S6Vspellbound.mov
0902601,Z,T,spellbound,09/0902601/0902601Z5Tspellbound.mov
0902601,U,T,spellbound,09/0902601/0902601U5Tspellbound.mov
0902601,R,T,spellbound,09/0902601/0902601R6Tspellbound.mov
0902801,S,V,vigilant,09/0902801/0902801S3Vvigilant.mov
0902801,U,T,vigilant,09/0902801/0902801U5Tvigilant.mov
0902801,Z,T,vigilant,09/0902801/0902801Z5Tvigilant.mov
0902801,P,T,vigilant,09/0902801/0902801P5Tvigilant.mov
0902801,R,T,vigilant,09/0902801/0902801R6Tvigilant.mov
0902801,U,T,vigilant,09/0902801/0902801U6Tvigilant.mov
0902801,P,T,vigilant,09/0902801/0902801P4Tvigilant.mov
0902801,S,V,vigilant,09/0902801/0902801S6Vvigilant.mov
0902901,S,V,tempted,09/0902901/0902901S6Vtempted.mov
0902901,U,T,tempted,09/0902901/0902901U5Ttempted.mov
0902901,U,T,tempted,09/0902901/0902901U6Ttempted.mov
0902901,P,T,tempted,09/0902901/0902901P4Ttempted.mov
0902901,Z,T,tempted,09/0902901/0902901Z5Ttempted.mov
0902901,P,T,tempted,09/0902901/0902901P6Ttempted.mov
0902901,P,T,tempted,09/0902901/0902901P5Ttempted.mov
0903001,P,T,admiring,09/0903001/0903001P5Tadmiring.mov
0903001,R,T,admiring,09/0903001/0903001R6Tadmiring.mov
0903001,U,T,admiring,09/0903001/0903001U6Tadmiring.mov
0903001,S,V,admiring,09/0903001/0903001S6Vadmiring.mov
0903001,Z,T,admiring,09/0903001/0903001Z6Tadmiring.mov
0903001,P,T,admiring,09/0903001/0903001P6Tadmiring.mov
0903001,U,T,admiring,09/0903001/0903001U5Tadmiring.mov
0903001,S,V,admiring,09/0903001/0903001S5Vadmiring.mov
0903101,U,T,awed,09/0903101/0903101U5Tawed.mov
0903101,Z,T,awed,09/0903101/0903101Z6Tawed.mov
0903101,P,T,awed,09/0903101/0903101P6Tawed.mov
0903101,S,V,awed,09/0903101/0903101S5Vawed.mov
0903101,S,V,awed,09/0903101/0903101S4Vawed.mov
0903101,U,T,awed,09/0903101/0903101U6Tawed.mov
0903101,R,T,awed,09/0903101/0903101R6Tawed.mov
0903101,P,T,awed,09/0903101/0903101P5Tawed.mov
0903201,Z,T,impressed,09/0903201/0903201Z5Timpressed.mov
0903201,U,T,impressed,09/0903201/0903201U1Timpressed.mov
0903201,U,T,impressed,09/0903201/0903201U2Timpressed.mov
0903201,S,V,impressed,09/0903201/0903201S4Vimpressed.mov
0903201,R,T,impressed,09/0903201/0903201R6Timpressed.mov
0903201,P,T,impressed,09/0903201/0903201P6Timpressed.mov
0903201,S,V,impressed,09/0903201/0903201S1Vimpressed.mov
0903201,A,T,impressed,09/0903201/0903201A6Timpressed.mov
0903302,U,T,lured,09/0903302/0903302U6Tlured.mov
0903302,Z,T,lured,09/0903302/0903302Z6Tlured.mov
0903302,A,T,lured,09/0903302/0903302A6Tlured.mov
0903302,S,V,lured,09/0903302/0903302S5Vlured.mov
0903302,U,T,lured,09/0903302/0903302U5Tlured.mov
0903302,S,V,lured,09/0903302/0903302S2Vlured.mov
0903501,R,T,believing,09/0903501/0903501R6Tbelieving.mov
0903501,U,T,believing,09/0903501/0903501U2Tbelieving.mov
0903501,U,T,believing,09/0903501/0903501U5Tbelieving.mov
0903501,S,V,believing,09/0903501/0903501S2Vbelieving.mov
0903501,A,T,believing,09/0903501/0903501A5Tbelieving.mov
0903501,A,T,believing,09/0903501/0903501A6Tbelieving.mov
1000102,U,T,confused,10/1000102/1000102U2Tconfused.mov
1000102,S,V,confused,10/1000102/1000102S5Vconfused.mov
1000102,Z,T,confused,10/1000102/1000102Z5Tconfused.mov
1000102,U,T,confused,10/1000102/1000102U1Tconfused.mov
